operating_cash_flow,capital_expenditures,free_cash_flow,net_income,revenue,working_capital_change,dividend_payout,share_buybacks,year,fcf_to_net_income,fcf_margin,total_capital_return,cash_conversion_cycle,fcf_margin_trend_1yr,fcf_trend_4q,fcf_margin_velocity_qoq,fcf_velocity_qoq,ocf_velocity_qoq,fcf_margin_acceleration,symbol,date,company,gross_profit,eps,cost_of_revenue,total_debt,total_equity,total_assets,cash,interest_expense,operating_income,ebitda,current_assets,current_liabilities,inventory,gross_margin,net_margin,operating_margin,eps_to_revenue,cost_efficiency,ocf_to_revenue,ocf_to_revenue_yoy,fcf_to_revenue,capex_intensity,capex_intensity_trend,dio,working_capital_to_revenue,year_x,year_y
-1521000000,-283000000,-1804000000,-1349000000,661000000,-774000000,0,0.0,2023,1.3372868791697554,-272.9198184568835,0.0,549.9848714069591,1255.5012341746956,0.0,-10.476379542856364,3.67816091954023,5.186721991701249,-58.85383615121731,RIVN,2023-03-31,Rivian,-535000000,-1.45,1196000000,3308000000,12742000000.0,18191000000.0,11244000000.0,38000000,-1433000000,-1122000000,13350000000.0,2269000000.0,1823000000.0,-80.93797276853253,-204.0847201210287,-216.7927382753404,-2.193645990922844,180.93797276853252,-230.1059001512859,-78.85874224915652,-272.9198184568835,42.81391830559758,-397.1860816944025,556.3503344481605,16.763993948562785,2023,2023
-1446000000,-294000000,-1740000000,-1723000000,663000000,-276000000,0,0.0,2022,1.0098665118978525,-262.4434389140271,0.0,247.73755656108597,2591.260264789677,0.0,48.377456608360944,4.441776710684264,5.701754385964919,-70.19725226485536,RIVN,2022-12-31,Rivian,-1000000000,-1.87,1663000000,1812000000,13799000000.0,17876000000.0,11568000000.0,33000000,-1795000000,-1491000000,13130000000.0,2424000000.0,1348000000.0,-150.82956259426848,-259.8793363499246,-270.73906485671193,-2.8205128205128207,250.82956259426848,-218.0995475113122,-89.15527111822205,-262.4434389140271,44.34389140271493,-798.2487011898777,295.8628983764281,16.147812971342383,2022,2022
-1368000000,-298000000,-1666000000,-1724000000,536000000,-530000000,0,0.0,2022,0.9663573085846868,-310.82089552238807,0.0,154.58022388059703,114089.17910447762,0.0,118.57470887321632,6.589891234804868,13.621262458471753,-980.4507393627584,RIVN,2022-09-30,Rivian,-917000000,-1.88,1453000000,1761000000,15337000000.0,19023000000.0,13272000000.0,24000000,-1774000000,-1525000000,14424000000.0,2109000000.0,949000000.0,-171.0820895522388,-321.6417910447761,-330.97014925373134,-3.507462686567164,271.0820895522388,-255.22388059701493,-99.62411799617524,-310.82089552238807,55.59701492537313,-46444.40298507463,238.3929800412939,22.975746268656717,2022,2022
-1204000000,-359000000,-1563000000,-1712000000,364000000,-24000000,0,0.0,2022,0.9129672897196262,-429.3956043956044,0.0,-15.04120879120876,-429.3956043956044,0.0,1099.0254482359746,7.644628099173545,16.44100580270793,-226.25720283615033,RIVN,2022-06-30,Rivian,-704000000,-1.89,1068000000,1655000000,16868000000.0,20171000000.0,14923000000.0,24000000,-1708000000,-1524000000,15732000000.0,1753000000.0,655000000.0,-193.4065934065934,-470.3296703296704,-469.2307692307692,-5.1923076923076925,293.4065934065934,-330.7692307692308,0.0,-429.3956043956044,98.62637362637363,98.62637362637363,223.85299625468164,38.40384615384615,2022,2022
-1034000000,-418000000,-1452000000,-1593000000,95000000,-111000000,0,0.0,2022,0.911487758945386,-1528.421052631579,0.0,-211.31578947368416,-1528.421052631579,0.0,1325.282651072125,-5.77547047371837,-4.788213627992633,-110221.01364522416,RIVN,2022-03-31,Rivian,-502000000,-1.77,597000000,1609000000,18260000000.0,21297000000.0,16432000000.0,22000000,-1579000000,-1453000000,17046000000.0,1524000000.0,494000000.0,-528.421052631579,-1676.8421052631577,-1662.1052631578948,-18.63157894736842,628.421052631579,-1088.421052631579,0.0,-1528.421052631579,440.00000000000006,440.00000000000006,302.02680067001677,163.38947368421051,2022,2022
-1086000000,-455000000,-1541000000,-2461000000,54000000,-5000000,0,0.0,2021,0.6261682242990654,-2853.703703703704,0.0,-1236.9444444444443,-2853.703703703704,0.0,111546.29629629628,34.70279720279721,59.94108983799706,225946.2962962963,RIVN,2021-12-31,Rivian,-383000000,-2.73,437000000,1607000000,19514000000.0,22294000000.0,18133000000.0,22000000,-2454000000,-2326000000,18559000000.0,1313000000.0,274000000.0,-709.2592592592592,-4557.407407407408,-4544.444444444444,-50.55555555555556,809.2592592592594,-2011.111111111111,0.0,-2853.703703703704,842.5925925925926,842.5925925925926,228.8558352402746,319.3703703703704,2021,2021
-679000000,-465000000,-1144000000,-1233000000,1000000,-11000000,0,0.0,2021,0.9278183292781832,-114400.0,0.0,-106215.0,0.0,0.0,-114400.0,24.347826086956516,38.854805725971374,-114400.0,RIVN,2021-09-30,Rivian,-82000000,-1.45,83000000,3191000000,-3607000000.0,8488000000.0,5156000000.0,1000000,-776000000,-1183000000,5345000000.0,1047000000.0,126000000.0,-8200.0,-123300.0,-77600.0,-1450.0,8300.0,-67900.0,0.0,-114400.0,46500.0,0.0,554.0963855421687,4298.0,2021,2021
-489000000,-431000000,-920000000,-580000000,0,68000000,0,0.0,2021,1.5862068965517242,0.0,0.0,0.0,0.0,0.0,0.0,14.71321695760599,35.0828729281768,0.0,RIVN,2021-06-30,Rivian,-21000000,-0.8,21000000,190000000,-2375000000.0,6491000000.0,3658000000.0,1000000,-580000000,-558000000,3859000000.0,819000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,2021
-362000000,-440000000,-802000000,-414000000,0,32000000,0,0.0,2021,1.9371980676328504,0.0,0.0,0.0,0.0,0.0,0.0,38.994800693240904,35.07462686567165,0.0,RIVN,2021-03-31,Rivian,-14000000,-0.57,14000000,0,0.0,0.0,0.0,5000000,-410000000,-395000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,2021
-268000000,-309000000,-577000000,-353000000,0,35000000,0,-6000000.0,2020,1.6345609065155808,0.0,-6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RIVN,2020-12-31,Rivian,-12000000,-0.39,12000000,180000000,-1384000000.0,4602000000.0,2979000000.0,2000000,-353000000,-339000000,3016000000.0,611000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,2020
