date,symbol,reportedCurrency,cik,filingDate,acceptedDate,fiscalYear,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,accountsReceivables,otherReceivables,inventory,prepaids,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,totalPayables,accountPayables,otherPayables,accruedExpenses,shortTermDebt,capitalLeaseObligationsCurrent,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,capitalLeaseObligationsNonCurrent,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,treasuryStock,preferredStock,commonStock,retainedEarnings,additionalPaidInCapital,accumulatedOtherComprehensiveIncomeLoss,otherTotalStockholdersEquity,totalStockholdersEquity,totalEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,symbol_income,reportedCurrency_income,cik_income,filingDate_income,acceptedDate_income,fiscalYear_income,period_income,revenue,costOfRevenue,grossProfit,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,netInterestIncome,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebit,nonOperatingIncomeExcludingInterest,operatingIncome,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeTaxExpense,netIncomeFromContinuingOperations,netIncomeFromDiscontinuedOperations,otherAdjustmentsToNetIncome,netIncome,netIncomeDeductions,bottomLineNetIncome,eps,epsDiluted,weightedAverageShsOut,weightedAverageShsOutDil,symbol_cashflow,reportedCurrency_cashflow,cik_cashflow,filingDate_cashflow,acceptedDate_cashflow,fiscalYear_cashflow,period_cashflow,netIncome_cashflow,depreciationAndAmortization_cashflow,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables_cashflow,inventory_cashflow,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivities,netCashProvidedByInvestingActivities,netDebtIssuance,longTermNetDebtIssuance,shortTermNetDebtIssuance,netStockIssuance,netCommonStockIssuance,commonStockIssuance,commonStockRepurchased,netPreferredStockIssuance,netDividendsPaid,commonDividendsPaid,preferredDividendsPaid,otherFinancingActivities,netCashProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,incomeTaxesPaid,interestPaid
2005-09-30,AXP,USD,0000004962,2005-11-09,2005-11-09 17:09:33,2005,Q3,7623000000,0,7623000000,33060000000,33060000000,0,0,0,0,40683000000,2217000000,0,0,0,60143000000,0,5781000000,68141000000,0,108824000000,0,0,0,0,15014000000,0,0,0,22194000000,37208000000,29110000000,0,0,0,32604000000,61714000000,0,0,98922000000,0,0,248000000,1353000000,8382000000,-81000000,0,9902000000,9902000000,0,108824000000,60143000000,44124000000,36501000000,AXP,USD,0000004962,2005-11-09,2005-11-09 17:09:33,2005,Q3,6028000000,238000000,5790000000,0,1936000000,1492000000,3428000000,1282000000,4710000000,4948000000,8000000,246000000,238000000,142000000,1222000000,1080000000,0,1080000000,0,1080000000,215000000,865000000,165000000,0,1030000000,0,1030000000,0.84,0.82,1229000000,1254000000,AXP,USD,0000004962,2005-11-09,2005-11-09 17:09:33,2005,Q3,1030000000,62000000,-6000000,0,-543000000,0,0,0,0,1422000000,1965000000,-85000000,85000000,1412000000,-854000000,-2967000000,-2409000000,2067000000,1650000000,1267000000,-57000000,-57000000,0,0,0,-150000000,-150000000,0,-968000000,892000000,-6000000,-1657000000,7623000000,9280000000,1965000000,-85000000,1880000000,0,0
2005-06-30,AXP,USD,0000004962,2005-08-03,2005-08-02 19:00:34,2005,Q2,9280000000,920000000,10200000000,35130000000,35130000000,0,0,0,0,45330000000,2965000000,0,0,0,98190000000,0,49254000000,150409000000,0,195739000000,0,0,0,0,13369000000,0,0,0,23510000000,36879000000,29901000000,0,0,0,111795000000,141696000000,0,0,178575000000,0,0,248000000,8697000000,7915000000,304000000,0,17164000000,17164000000,0,195739000000,99110000000,43270000000,33990000000,AXP,USD,0000004962,2005-08-03,2005-08-02 19:00:34,2005,Q2,6020000000,232000000,5788000000,0,1268000000,1445000000,2713000000,1954000000,4667000000,4899000000,37000000,269000000,232000000,100000000,1221000000,1121000000,0,1121000000,0,1121000000,261000000,860000000,153000000,0,1013000000,0,1013000000,0.82,0.81,1231000000,1254000000,AXP,USD,0000004962,2005-08-03,2005-08-02 19:00:34,2005,Q2,1013000000,188000000,-474000000,0,2114000000,0,0,0,0,1002000000,3843000000,-176000000,-26000000,-4950000000,4045000000,-4600000000,-5707000000,-1238000000,-2460000000,372000000,-352000000,-352000000,0,0,0,-149000000,-149000000,0,3635000000,1896000000,-31000000,1000000,9280000000,9279000000,3843000000,-176000000,3667000000,0,0
2005-03-31,AXP,USD,0000004962,2005-05-03,2005-05-03 17:04:47,2005,Q1,9279000000,984000000,10263000000,33668000000,33668000000,0,0,0,0,43931000000,2989000000,0,0,0,94268000000,0,48384000000,145641000000,0,189572000000,0,0,0,0,13393000000,0,0,0,20218000000,33611000000,31240000000,0,0,0,108588000000,139828000000,0,0,173439000000,0,0,249000000,8325000000,7674000000,-115000000,0,16133000000,16133000000,0,189572000000,95252000000,44633000000,35354000000,AXP,USD,0000004962,2005-05-03,2005-05-03 17:04:47,2005,Q1,5640000000,711000000,4929000000,0,1187000000,1323000000,2510000000,1331000000,3841000000,4552000000,60000000,261000000,201000000,201000000,1289000000,1088000000,0,1088000000,0,1088000000,343000000,745000000,201000000,0,946000000,0,946000000,0.76,0.75,1239000000,1264000000,AXP,USD,0000004962,2005-05-03,2005-05-03 17:04:47,2005,Q1,946000000,193000000,283000000,0,-274000000,0,0,0,0,694000000,1842000000,-145000000,-14000000,-3281000000,3103000000,1152000000,815000000,-2570000000,-1348000000,-1222000000,-378000000,-378000000,0,0,0,-150000000,-150000000,0,-184000000,-3282000000,-3000000,-628000000,9279000000,9907000000,1842000000,-145000000,1697000000,0,0
2004-12-31,AXP,USD,0000004962,2005-03-10,2005-03-10 17:27:43,2004,Q4,7808000000,1098000000,8906000000,32398000000,32398000000,0,0,0,0,41304000000,2380000000,0,0,0,55917000000,0,94615000000,152912000000,0,194216000000,0,0,0,0,14531000000,0,0,0,19892000000,34423000000,32676000000,0,0,0,111097000000,143773000000,0,0,178196000000,0,0,250000000,8196000000,7316000000,258000000,0,16020000000,16020000000,0,194216000000,57015000000,47207000000,39399000000,AXP,USD,0000004962,2005-03-10,2005-03-10 17:27:43,2004,Q4,7745000000,238000000,7507000000,0,2222000000,1472000000,3694000000,2630000000,6324000000,6562000000,588000000,826000000,238000000,198000000,1381000000,1183000000,0,1183000000,0,1183000000,287000000,896000000,0,0,896000000,0,896000000,0.72,0.71,1239000000,1264000000,AXP,USD,0000004962,2005-03-10,2005-03-10 17:27:43,2004,Q4,896000000,198000000,125000000,0,412000000,0,0,0,0,483000000,2114000000,-216000000,216000000,-3629000000,1118000000,-4859000000,-7370000000,5754000000,211000000,5543000000,-631000000,-631000000,0,0,0,-152000000,-152000000,0,2085000000,7056000000,56000000,2286000000,9907000000,7621000000,2114000000,-216000000,1898000000,0,0
2004-09-30,AXP,USD,0000004962,2004-11-08,2004-11-08 16:46:03,2004,Q3,7621000000,0,7621000000,31917000000,31917000000,0,0,0,0,39538000000,3123000000,0,0,0,92124000000,0,44488000000,139735000000,0,179273000000,0,0,0,0,10506000000,0,0,0,19828000000,30334000000,30630000000,0,0,0,102469000000,133099000000,0,0,163433000000,0,0,251000000,8322000000,6944000000,323000000,0,15840000000,15840000000,0,179273000000,92124000000,41136000000,33515000000,AXP,USD,0000004962,2004-11-08,2004-11-08 16:46:03,2004,Q3,5476000000,201000000,5275000000,0,1654000000,1286000000,2940000000,1321000000,4261000000,4462000000,47000000,248000000,201000000,75000000,1089000000,1014000000,0,1014000000,0,1014000000,312000000,702000000,177000000,0,879000000,0,879000000,0.7,0.69,1251000000,1275000000,AXP,USD,0000004962,2004-11-08,2004-11-08 16:46:03,2004,Q3,879000000,193000000,269000000,0,1285000000,0,0,0,0,827000000,3453000000,-194000000,-16000000,-4820000000,4708000000,90000000,-232000000,507000000,7223000000,-6716000000,-550000000,-550000000,0,0,0,-126000000,-126000000,0,-1499000000,-1668000000,-3000000,1550000000,7621000000,6071000000,3453000000,-194000000,3259000000,0,0
2004-06-30,AXP,USD,0000004962,2004-07-30,2004-07-30 10:33:10,2004,Q2,6071000000,0,6071000000,31603000000,31603000000,0,0,0,0,37674000000,3149000000,0,0,0,92343000000,0,46019000000,141511000000,0,179185000000,0,0,0,0,16706000000,0,0,0,22320000000,39026000000,23624000000,0,0,0,101377000000,125001000000,0,0,164027000000,0,0,254000000,8309000000,6800000000,-205000000,0,15158000000,15158000000,0,179185000000,92343000000,40330000000,34259000000,AXP,USD,0000004962,2004-07-30,2004-07-30 10:33:10,2004,Q2,7258000000,210000000,7048000000,0,2102000000,1250000000,3352000000,2430000000,5782000000,5992000000,575000000,785000000,210000000,179000000,1445000000,1266000000,0,1266000000,0,1266000000,390000000,876000000,0,0,876000000,0,876000000,0.69,0.68,1263000000,1288000000,AXP,USD,0000004962,2004-07-30,2004-07-30 10:33:10,2004,Q2,876000000,179000000,17000000,0,-135000000,0,0,0,0,667000000,1604000000,-181000000,-19000000,-3853000000,5899000000,-3299000000,-1453000000,751000000,-415000000,1166000000,-767000000,-767000000,0,0,0,-128000000,-128000000,0,1254000000,1110000000,-7000000,1254000000,6071000000,4817000000,1604000000,-181000000,1423000000,0,0
2004-03-31,AXP,USD,0000004962,2004-05-10,2004-05-10 16:47:18,2004,Q1,4817000000,0,4817000000,31115000000,31115000000,0,0,0,0,35932000000,3156000000,0,0,0,93597000000,0,45411000000,142164000000,0,178096000000,0,0,0,0,15855000000,0,0,0,21480000000,37335000000,23738000000,0,0,0,101290000000,125028000000,0,0,162363000000,0,0,256000000,8435000000,6557000000,485000000,0,15733000000,15733000000,0,178096000000,93597000000,39593000000,34776000000,AXP,USD,0000004962,2004-05-10,2004-05-10 16:47:18,2004,Q1,6910000000,203000000,6707000000,0,2016000000,1047000000,3063000000,2396000000,5459000000,5662000000,538000000,741000000,203000000,188000000,1436000000,1248000000,0,1248000000,0,1248000000,383000000,865000000,0,-71000000,794000000,0,794000000,0.62,0.61,1277000000,1305000000,AXP,USD,0000004962,2004-05-10,2004-05-10 16:47:18,2004,Q1,794000000,188000000,163000000,0,117000000,0,0,0,0,710000000,1972000000,-149000000,-143000000,-6063000000,2472000000,1328000000,-2555000000,-88000000,3358000000,-3446000000,-575000000,-575000000,0,0,0,-129000000,-129000000,0,470000000,-322000000,-4000000,-909000000,4817000000,5726000000,1972000000,-149000000,1823000000,0,0
2003-12-31,AXP,USD,0000004962,2004-03-12,2004-03-12 15:08:18,2003,Q4,5726000000,0,5726000000,31269000000,31269000000,0,0,0,0,36995000000,3184000000,0,0,0,90478000000,0,44344000000,138006000000,0,175001000000,0,0,0,0,19046000000,0,0,0,21250000000,40296000000,20654000000,0,0,0,98728000000,119382000000,0,0,159678000000,0,0,257000000,8793000000,6081000000,192000000,0,15323000000,15323000000,0,175001000000,90478000000,39700000000,33974000000,AXP,USD,0000004962,2004-03-12,2004-03-12 15:08:18,2003,Q4,7068000000,205000000,6863000000,0,2872000000,1166000000,4038000000,1735000000,5773000000,5978000000,581000000,786000000,205000000,-96000000,994000000,1090000000,0,1090000000,0,1090000000,314000000,776000000,0,-13000000,763000000,0,763000000,0.6,0.58,1277000000,1305000000,AXP,USD,0000004962,2004-03-12,2004-03-12 15:08:18,2003,Q4,763000000,-96000000,0,0,-388000000,0,0,0,0,779000000,1058000000,-307000000,-219000000,-6566000000,4755000000,-5632000000,-7969000000,5174000000,2177000000,2997000000,-134000000,-134000000,0,0,0,-129000000,-129000000,0,1744000000,6655000000,-46000000,-302000000,5726000000,6028000000,1058000000,-307000000,751000000,0,0
2003-09-30,AXP,USD,0000004962,2003-11-14,2003-11-14 11:00:21,2003,Q3,6028000000,0,6028000000,29807000000,29807000000,0,0,0,0,35835000000,3082000000,0,0,0,85511000000,0,39535000000,128128000000,0,163963000000,0,0,0,0,15592000000,0,0,0,19492000000,35084000000,18596000000,0,0,0,95448000000,114044000000,0,0,149128000000,0,0,257000000,8325000000,5942000000,311000000,0,14835000000,14835000000,0,163963000000,85511000000,34188000000,28160000000,AXP,USD,0000004962,2003-11-14,2003-11-14 11:00:21,2003,Q3,6419000000,239000000,6180000000,0,2639000000,1016000000,3655000000,1461000000,5116000000,5355000000,491000000,730000000,239000000,587000000,1651000000,1064000000,0,1064000000,0,1064000000,294000000,770000000,0,0,770000000,0,770000000,0.6,0.59,1278000000,1297000000,AXP,USD,0000004962,2003-11-14,2003-11-14 11:00:21,2003,Q3,770000000,587000000,0,0,-190000000,0,0,0,0,523000000,1690000000,-397000000,-479000000,-6737000000,6660000000,-1391000000,-2344000000,-548000000,-146000000,-402000000,-45000000,-45000000,0,0,0,-129000000,-129000000,0,717000000,-5000000,-2000000,-661000000,6028000000,6689000000,1690000000,-397000000,1293000000,0,0
2003-06-30,AXP,USD,0000004962,2003-08-14,2003-08-14 17:20:33,2003,Q2,6689000000,0,6689000000,29313000000,29313000000,0,0,0,0,36002000000,3036000000,0,0,0,85391000000,0,34614000000,123041000000,0,159043000000,0,0,0,0,16626000000,0,0,0,19153000000,35779000000,18238000000,0,0,0,90534000000,108772000000,0,0,144551000000,0,0,257000000,7920000000,5774000000,541000000,0,14492000000,14492000000,0,159043000000,85391000000,34864000000,28175000000,AXP,USD,0000004962,2003-08-14,2003-08-14 17:20:33,2003,Q2,6356000000,231000000,6125000000,0,2651000000,944000000,3595000000,1433000000,5028000000,5259000000,549000000,780000000,231000000,61000000,1158000000,1097000000,0,1097000000,0,1097000000,335000000,762000000,0,0,762000000,0,762000000,0.59,0.59,1283000000,1295000000,AXP,USD,0000004962,2003-08-14,2003-08-14 17:20:33,2003,Q2,762000000,61000000,0,0,-364000000,0,0,0,0,613000000,1072000000,-151000000,-23000000,-6360000000,4453000000,-2424000000,-4505000000,-641000000,-435000000,-206000000,-457000000,-457000000,0,0,0,-105000000,-105000000,0,2762000000,1559000000,158000000,-1716000000,6689000000,8405000000,1072000000,-151000000,921000000,0,0
2003-03-31,AXP,USD,0000004962,2003-05-15,2003-05-15 15:27:55,2003,Q1,8405000000,0,8405000000,27843000000,27843000000,0,0,0,0,36248000000,3004000000,0,0,0,82078000000,0,32141000000,117223000000,0,153471000000,0,0,0,0,17689000000,0,0,0,17702000000,35391000000,17824000000,0,0,0,86187000000,104011000000,0,0,139402000000,0,0,260000000,7809000000,5681000000,319000000,0,14069000000,14069000000,0,153471000000,82078000000,35513000000,27108000000,AXP,USD,0000004962,2003-05-15,2003-05-15 15:27:55,2003,Q1,6023000000,230000000,5793000000,0,2600000000,364000000,2964000000,1833000000,4797000000,5027000000,537000000,767000000,230000000,124000000,1120000000,996000000,0,996000000,0,996000000,304000000,692000000,0,0,692000000,0,692000000,0.53,0.53,1297000000,1305000000,AXP,USD,0000004962,2003-05-15,2003-05-15 15:27:55,2003,Q1,692000000,124000000,0,0,-2765000000,0,0,0,0,667000000,-1282000000,-166000000,-28000000,-10511000000,10752000000,1980000000,2027000000,-2475000000,626000000,-3101000000,-407000000,-407000000,0,0,0,-108000000,-108000000,0,622000000,-2368000000,-260000000,-1883000000,8405000000,10288000000,-1282000000,-166000000,-1448000000,0,0
2002-12-31,AXP,USD,0000004962,2003-03-27,2003-03-26 17:52:53,2002,Q4,10288000000,0,10288000000,29087000000,29087000000,0,0,0,0,39375000000,2979000000,0,0,0,82641000000,0,32258000000,117878000000,0,157253000000,0,0,0,0,21103000000,0,0,0,18317000000,39420000000,16819000000,0,0,0,87153000000,103972000000,0,0,143392000000,0,0,261000000,7606000000,5675000000,319000000,0,13861000000,13861000000,0,157253000000,82641000000,37922000000,27634000000,AXP,USD,0000004962,2003-03-27,2003-03-26 17:52:53,2002,Q4,6196000000,270000000,5926000000,0,2629000000,397000000,3026000000,1951000000,4977000000,5247000000,546000000,816000000,270000000,495000000,1444000000,949000000,0,949000000,0,949000000,266000000,683000000,0,0,683000000,0,683000000,0.53,0.52,1297000000,1305000000,AXP,USD,0000004962,2003-03-27,2003-03-26 17:52:53,2002,Q4,683000000,495000000,0,0,2123000000,0,0,0,0,733000000,4034000000,-88000000,-3000000,-8490000000,4228000000,-5542000000,-9895000000,3544000000,1244000000,2300000000,-574000000,-574000000,0,0,0,-109000000,-109000000,0,5038000000,7899000000,257000000,2295000000,10288000000,7993000000,4034000000,-88000000,3946000000,0,0
2002-09-30,AXP,USD,0000004962,2002-11-13,2002-11-13 17:11:05,2002,Q3,7993000000,0,7993000000,27730000000,27730000000,0,0,0,0,35723000000,2870000000,0,0,0,75285000000,0,31455000000,109610000000,0,145333000000,0,0,0,0,19173000000,0,0,0,14135000000,33308000000,15222000000,0,0,0,82825000000,98047000000,0,0,131355000000,0,0,265000000,7571000000,5667000000,475000000,0,13978000000,13978000000,0,145333000000,75285000000,34395000000,26402000000,AXP,USD,0000004962,2002-11-13,2002-11-13 17:11:05,2002,Q3,5907000000,264000000,5643000000,0,2487000000,403000000,2890000000,1794000000,4684000000,4948000000,495000000,759000000,264000000,44000000,1003000000,959000000,0,959000000,0,959000000,272000000,687000000,0,0,687000000,0,687000000,0.52,0.52,1323000000,1330000000,AXP,USD,0000004962,2002-11-13,2002-11-13 17:11:05,2002,Q3,687000000,44000000,0,0,-1649000000,0,0,0,0,704000000,-214000000,-210000000,-30000000,-7178000000,6338000000,-684000000,-1764000000,-631000000,-1471000000,840000000,-453000000,-453000000,0,0,0,-106000000,-106000000,0,2695000000,1505000000,-437000000,-910000000,7993000000,8903000000,-214000000,-210000000,-424000000,0,0
2002-06-30,AXP,USD,0000004962,2002-08-13,2002-08-12 18:49:26,2002,Q2,8903000000,0,8903000000,27396000000,27396000000,0,0,0,0,36299000000,2848000000,0,0,0,72349000000,0,34401000000,109598000000,0,145897000000,0,0,0,0,18741000000,0,0,0,13699000000,32440000000,15969000000,0,0,0,84198000000,100167000000,0,0,132607000000,0,0,266000000,7381000000,5679000000,-36000000,0,13290000000,13290000000,0,145897000000,72349000000,34710000000,25807000000,AXP,USD,0000004962,2002-08-13,2002-08-12 18:49:26,2002,Q2,5945000000,277000000,5668000000,0,2558000000,386000000,2944000000,1763000000,4707000000,4984000000,381000000,658000000,277000000,323000000,1284000000,961000000,0,961000000,0,961000000,278000000,683000000,0,0,683000000,0,683000000,0.52,0.51,1325000000,1341000000,AXP,USD,0000004962,2002-08-13,2002-08-12 18:49:26,2002,Q2,683000000,323000000,0,0,1678000000,0,0,0,0,733000000,3417000000,-176000000,-15000000,-4425000000,3558000000,-114000000,-1172000000,-1254000000,3420000000,-4674000000,-20000000,-20000000,0,0,0,-106000000,-106000000,0,460000000,-920000000,75000000,1400000000,8903000000,7503000000,3417000000,-176000000,3241000000,0,0
2002-03-31,AXP,USD,0000004962,2002-05-14,2002-05-14 17:01:16,2002,Q1,7503000000,0,7503000000,27228000000,27228000000,0,0,0,0,34731000000,2796000000,0,0,0,71475000000,0,37781000000,112052000000,0,146783000000,0,0,0,0,24889000000,0,0,0,13784000000,38673000000,11322000000,0,0,0,84293000000,95615000000,0,0,134288000000,0,0,266000000,6906000000,5611000000,-288000000,0,12495000000,12495000000,0,146783000000,71475000000,36211000000,28708000000,AXP,USD,0000004962,2002-05-14,2002-05-14 17:01:16,2002,Q1,5759000000,271000000,5488000000,0,2637000000,362000000,2999000000,1631000000,4630000000,4901000000,487000000,758000000,271000000,89000000,947000000,858000000,0,858000000,0,858000000,240000000,618000000,0,0,618000000,0,618000000,0.47,0.46,1325000000,1335000000,AXP,USD,0000004962,2002-05-14,2002-05-14 17:01:16,2002,Q1,618000000,89000000,0,0,-74000000,0,0,0,0,804000000,1437000000,-196000000,-10000000,-4868000000,5441000000,2896000000,3263000000,-3635000000,2032000000,-5667000000,55000000,55000000,0,0,0,-109000000,-109000000,0,-779000000,-4468000000,49000000,281000000,7503000000,7222000000,1437000000,-196000000,1241000000,0,0
2001-12-31,AXP,USD,0000004962,2002-04-01,2002-04-01 00:00:00,2001,Q4,7222000000,0,7222000000,29498000000,29498000000,0,0,0,0,36720000000,2811000000,0,0,0,73889000000,0,37680000000,114380000000,0,151100000000,0,0,0,0,31569000000,0,0,0,14557000000,46126000000,8288000000,0,0,0,84649000000,92937000000,0,0,139063000000,0,0,266000000,6421000000,5527000000,-177000000,0,12037000000,12037000000,0,151100000000,73889000000,39857000000,32635000000,AXP,USD,0000004962,2002-04-01,2002-04-01 00:00:00,2001,Q4,5871000000,342000000,5529000000,0,2742000000,304000000,3046000000,2135000000,5181000000,5523000000,435000000,777000000,342000000,-10000000,338000000,348000000,0,348000000,0,348000000,51000000,297000000,0,0,297000000,0,297000000,0.22,0.22,1325000000,1335000000,AXP,USD,0000004962,2002-04-01,2002-04-01 00:00:00,2001,Q4,297000000,-10000000,0,0,-1171000000,0,0,0,0,1056000000,172000000,-291000000,-4000000,-5820000000,4075000000,-3349000000,-5389000000,707000000,1511000000,-804000000,13000000,13000000,0,0,0,-104000000,-104000000,0,1804000000,2420000000,159000000,-2638000000,7222000000,9860000000,172000000,-291000000,-119000000,0,0
2001-09-30,AXP,USD,0000004962,2001-11-14,2001-11-14 00:00:00,2001,Q3,9860000000,0,9860000000,28273000000,28273000000,0,0,0,0,38133000000,2716000000,0,0,0,71764000000,0,32944000000,107424000000,0,145557000000,0,0,0,0,30808000000,0,0,0,13075000000,43883000000,7658000000,0,0,0,81788000000,89446000000,0,0,133329000000,0,0,267000000,6230000000,5473000000,258000000,0,12228000000,12228000000,0,145557000000,71764000000,38466000000,28606000000,AXP,USD,0000004962,2001-11-14,2001-11-14 00:00:00,2001,Q3,5724000000,385000000,5339000000,0,2686000000,327000000,3013000000,1972000000,4985000000,5370000000,351000000,736000000,385000000,1227000000,1581000000,354000000,0,354000000,0,354000000,56000000,298000000,0,0,298000000,0,298000000,0.23,0.22,1324000000,1335000000,AXP,USD,0000004962,2001-11-14,2001-11-14 00:00:00,2001,Q3,298000000,1227000000,0,0,-1293000000,0,0,0,0,241000000,473000000,-208000000,-5000000,-4548000000,5365000000,1490000000,2094000000,270000000,-403000000,673000000,11000000,11000000,0,0,0,-107000000,-107000000,0,-1083000000,-909000000,-279000000,1379000000,9860000000,8481000000,473000000,-208000000,265000000,0,0
2001-06-30,AXP,USD,0000004962,2001-08-14,2001-08-14 00:00:00,2001,Q2,8481000000,0,8481000000,29612000000,29612000000,0,0,0,0,38093000000,2635000000,0,0,0,72064000000,0,39398000000,114097000000,0,152190000000,0,0,0,0,30564000000,0,0,0,14554000000,45118000000,8205000000,0,0,0,87106000000,95311000000,0,0,140429000000,0,0,265000000,6043000000,5464000000,-11000000,0,11761000000,11761000000,0,152190000000,72064000000,38769000000,30288000000,AXP,USD,0000004962,2001-08-14,2001-08-14 00:00:00,2001,Q2,5268000000,412000000,4856000000,0,2860000000,332000000,3192000000,1511000000,4703000000,5115000000,-400000000,12000000,412000000,-222000000,-69000000,153000000,0,153000000,0,153000000,-25000000,178000000,0,0,178000000,0,178000000,0.13,0.13,1321000000,1336000000,AXP,USD,0000004962,2001-08-14,2001-08-14 00:00:00,2001,Q2,178000000,-222000000,0,0,1194000000,0,0,0,0,1784000000,2934000000,-185000000,-2000000,-6776000000,4606000000,-160000000,-2517000000,-783000000,-458000000,-325000000,-522000000,-522000000,0,0,0,-107000000,-107000000,0,1450000000,38000000,-38000000,417000000,8481000000,8064000000,2934000000,-185000000,2749000000,0,0
2001-03-31,AXP,USD,0000004962,2001-05-15,2001-05-15 00:00:00,2001,Q1,8064000000,0,8064000000,27566000000,27566000000,0,0,0,0,35630000000,2569000000,0,0,0,70756000000,0,37263000000,110588000000,0,146218000000,0,0,0,0,31170000000,0,0,0,13348000000,44518000000,5411000000,0,0,0,84325000000,89736000000,0,0,134254000000,0,0,265000000,6172000000,5477000000,50000000,0,11964000000,11964000000,0,146218000000,70756000000,36581000000,28517000000,AXP,USD,0000004962,2001-05-15,2001-05-15 00:00:00,2001,Q1,5719000000,361000000,5358000000,0,2721000000,338000000,3059000000,1558000000,4617000000,4978000000,250000000,611000000,361000000,201000000,942000000,741000000,0,741000000,0,741000000,203000000,538000000,0,0,538000000,0,538000000,0.41,0.4,1323000000,1344000000,AXP,USD,0000004962,2001-05-15,2001-05-15 00:00:00,2001,Q1,538000000,201000000,0,0,204000000,0,0,0,0,802000000,1745000000,-175000000,-154000000,-2768000000,3185000000,2951000000,3039000000,-4649000000,-885000000,-3764000000,-44000000,-44000000,0,0,0,-106000000,-106000000,0,-438000000,-5237000000,30000000,-423000000,8064000000,8487000000,1745000000,-175000000,1570000000,0,0
2000-12-31,AXP,USD,0000004962,2001-03-30,2001-03-30 00:00:00,2000,Q4,8487000000,0,8487000000,30543000000,30543000000,0,0,0,0,39030000000,2506000000,0,0,0,70622000000,0,42265000000,115393000000,0,154423000000,0,0,0,0,36030000000,0,0,0,13870000000,49900000000,5211000000,0,0,0,87628000000,92839000000,0,0,142739000000,0,0,265000000,6198000000,5439000000,-218000000,0,11684000000,11684000000,0,154423000000,70622000000,41241000000,32754000000,AXP,USD,0000004962,2001-03-30,2001-03-30 00:00:00,2000,Q4,6066000000,357000000,5709000000,0,2675000000,333000000,3008000000,1788000000,4796000000,5153000000,443000000,800000000,357000000,70000000,983000000,913000000,0,913000000,0,913000000,236000000,677000000,0,0,677000000,0,677000000,0.51,0.5,1323000000,1344000000,AXP,USD,0000004962,2001-03-30,2001-03-30 00:00:00,2000,Q4,677000000,70000000,0,0,-1383000000,0,0,0,0,717000000,81000000,-219000000,219000000,-2832000000,1617000000,-3761000000,-4976000000,5177000000,3567000000,1610000000,-383000000,-383000000,0,0,0,-108000000,-108000000,0,-212000000,4474000000,-51000000,-472000000,8487000000,8959000000,81000000,-219000000,-138000000,0,0
2000-09-30,AXP,USD,0000004962,2000-11-13,2000-11-13 00:00:00,2000,Q3,8959000000,0,8959000000,28749000000,28749000000,0,0,0,0,37708000000,2327000000,0,0,0,67110000000,0,46481000000,115918000000,0,153626000000,0,0,0,0,31034000000,0,0,0,13116000000,44150000000,5089000000,0,0,0,93174000000,98263000000,0,0,142413000000,0,0,266000000,5916000000,5433000000,-402000000,0,11213000000,11213000000,0,153626000000,67110000000,36123000000,27164000000,AXP,USD,0000004962,2000-11-13,2000-11-13 00:00:00,2000,Q3,5981000000,352000000,5629000000,0,2685000000,396000000,3081000000,1519000000,4600000000,4952000000,506000000,858000000,352000000,16000000,1045000000,1029000000,0,1029000000,0,1029000000,292000000,737000000,0,0,737000000,0,737000000,0.56,0.54,1326000000,1361000000,AXP,USD,0000004962,2000-11-13,2000-11-13 00:00:00,2000,Q3,737000000,16000000,0,0,-1256000000,0,0,0,0,696000000,193000000,-333000000,333000000,-2303000000,2970000000,-3085000000,-2418000000,4724000000,417000000,4307000000,-196000000,-196000000,0,0,0,-107000000,-107000000,0,-121000000,4300000000,43000000,2118000000,8959000000,6841000000,193000000,-333000000,-140000000,0,0
