total_debt,total_equity,total_assets,cash,interest_expense,operating_income,ebitda,current_assets,current_liabilities,inventory,year_x,debt_to_equity,debt_to_assets,interest_coverage,net_debt,net_debt_to_ebitda,current_ratio,quick_ratio,debt_to_equity_trend_1yr,net_debt_to_ebitda_trend_1yr,current_ratio_trend_1yr,is_deleveraging,debt_to_equity_yoy,net_debt_to_ebitda_yoy,interest_coverage_yoy,current_ratio_yoy,debt_to_equity_velocity_qoq,net_debt_velocity_qoq,interest_expense_velocity_qoq,debt_to_equity_trend_2yr,net_debt_to_ebitda_trend_2yr,debt_to_equity_cagr_3yr,debt_to_equity_acceleration_qoq,leverage_momentum_3q,is_leverage_increasing,is_liquidity_deteriorating,debt_growth_faster_than_equity,symbol,date,net_income,revenue,free_cash_flow,roa,roic,roa_yoy,roa_trend_2yr,roic_yoy,asset_turnover,asset_turnover_yoy,equity_multiplier,fcf_to_debt,ebitda_to_interest,company,year_y,label,label_name
44124000000,9902000000,108824000000,7623000000,238000000,1080000000,1222000000,40683000000,37208000000,0,2005,4.456069480912947,0.405462030434463,4.53781512605042,36501000000,29.869885433715222,1.0933938937862826,1.0933938937862826,1.85909978394325,-0.9060557967714615,-0.21002800902904006,0,71.58727289396411,-2.9440392740090138,-10.049226791308241,-16.11358598281881,1.9350953490089622,2511000000.0,6000000.0,2.1515194303568297,12.813555936440842,21.889760982310168,2.1806866420104507,3.2478696792408015,1,1,1,AXP,2005-09-30,1030000000,6028000000,1880000000,0.9464823935896493,1.4992781253470553,93.03610710579883,0.47686424803241984,12.324616002332455,0.055392192898625306,81.34266978661897,10.990103009493032,0.04260719789683619,5.1344537815126055,American Express Company,2005,1,HOLD
46414000000,10549000000,113960000000,7126000000,249000000,959000000,1118000000,9638000000,54890000000,0,2005,4.3998483268556265,0.40728325728325726,3.8514056224899598,39288000000,35.14132379248658,0.1755875387137912,0.1755875387137912,1.4530942694274116,6.611997217540889,-1.024307880046921,0,49.311691478439926,23.17614192599804,-22.516099902568854,-85.36642977642641,-0.05622115405732053,2787000000.0,11000000.0,1.8089718666324326,0.962249345806498,17.160264932870952,-1.9913165030662827,3.792297313224186,0,1,1,AXP,2005-12-31,745000000,6437000000,193000000,0.6537381537381538,1.2626617277882133,41.703581770546094,0.2177406451524886,-10.020498097643992,0.05648473148473149,41.642848418832926,10.802919708029197,0.004158228120825613,4.48995983935743,American Express Company,2005,1,HOLD
46109000000,10605000000,110065000000,5393000000,667000000,1325000000,1486000000,39568000000,35245000000,0,2006,4.347854785478548,0.4189251805751147,1.9865067466266866,40716000000,27.399730820995963,1.122655695843382,1.122655695843382,1.5812893605730745,-0.027732328732508194,-0.18438664148665884,1,57.1571287032586,-0.10111153401652917,-63.300748522797434,-14.107166709175956,-0.05199354137707868,1428000000.0,418000000.0,1.8312972312930778,3.1824606260098918,19.871783310021197,0.0042276126802418545,4.401257531082374,0,0,1,AXP,2006-03-31,873000000,6720000000,1882000000,0.7931676736473902,1.7522128574955036,58.94543575970723,0.3473407039231965,30.484027571779126,0.061054831236087764,105.21784516112818,10.378595002357379,0.04081632653061224,2.2278860569715144,American Express Company,2006,1,HOLD
51208000000,10475000000,117281000000,6798000000,743000000,1442000000,1601000000,42593000000,37091000000,0,2006,4.888591885441527,0.4366265635524936,1.9407806191117092,44410000000,27.738913179262962,1.1483378717209027,1.1483378717209027,2.3676177535375422,-0.09892465857487664,-0.08081693182583116,0,93.91678096075428,-0.3553604240068342,-59.833978266376754,-6.575000284149191,0.5407370999629793,3694000000.0,76000000.0,2.227950639894621,4.03026266023182,26.661598609654224,0.5927306413400579,4.545431665925235,1,0,1,AXP,2006-06-30,945000000,6885000000,2311000000,0.805757113257902,1.7533193910802003,55.69406869890277,0.3168769056512385,26.030453857318857,0.058705161108790004,90.87856362580476,11.196276849642004,0.045129667239493826,2.154777927321669,American Express Company,2006,1,HOLD
54627000000,10756000000,120931000000,7978000000,727000000,1311000000,1447000000,44434000000,37081000000,0,2006,5.078746746002231,0.45172040254359924,1.8033012379642366,46649000000,32.238424326192124,1.1982956230953858,1.1982956230953858,0.6226772650892842,2.368538892476902,0.10490172930910324,0,13.97368842107265,7.929521181903998,-60.26058383004737,9.594138937966989,0.1901548605607042,2239000000.0,-16000000.0,2.481777049032534,1.4624830957054407,30.133807731013775,-0.35058223940227506,4.7717311389741015,1,0,1,AXP,2006-09-30,967000000,6992000000,2103000000,0.7996295408125295,1.503831271125522,-15.5156454860362,0.3093158851030807,0.30368920225609664,0.057818094615938016,4.379501136112118,11.243120119003347,0.03849744631775496,1.9903713892709767,American Express Company,2006,1,HOLD
57983000000,10511000000,128329000000,5306000000,1980000000,1223000000,1384000000,8247000000,43137000000,0,2006,5.516411378555799,0.4518308410413858,0.6176767676767677,52677000000,38.0614161849711,0.19118158425481604,0.19118158425481604,1.1165630517001723,2.92009239248452,0.015594045541024837,0,25.37730777865539,8.309568557314439,-83.96230290390874,8.881066193679743,0.4376646325535676,6028000000.0,1253000000.0,2.569657321127584,9.532089610025409,28.648081327248033,0.2475097719928634,5.161250003333186,1,1,1,AXP,2006-12-31,922000000,8850000000,1848000000,0.718465818326333,1.3391683943119106,9.901160612709937,0.25712380736946033,6.0591577965788845,0.06896336759423045,22.09205174830671,12.209019122823708,0.031871410585861376,0.6989898989898989,American Express Company,2006,1,HOLD
58758000000,10495000000,126361000000,7979000000,843000000,1611000000,1767000000,45492000000,37552000000,0,2007,5.598666031443544,0.4650010683676134,1.9110320284697508,50779000000,28.73740803621958,1.2114401363442693,1.2114401363442693,1.2508112459649965,1.3376772152236178,0.0887844405008873,0,28.768468766311983,4.882081594022725,-3.7993688309944207,7.908430058263671,0.08225465288774547,-1898000000.0,-1137000000.0,2.832100606538071,1.3099448864911096,30.54469610158026,-0.3554099796658221,5.3979413853338585,1,0,1,AXP,2007-03-31,1057000000,7327000000,2135000000,0.8364922721409296,1.744689760732387,5.462224436645391,0.33747342969584276,-0.4293483369292028,0.05798466298937172,-5.028542679684545,12.040114340161981,0.03633547772218251,2.096085409252669,American Express Company,2007,1,HOLD
65675000000,10635000000,134372000000,7371000000,1069000000,1440000000,1623000000,46872000000,38427000000,0,2007,6.175364362952515,0.4887550977882297,1.3470533208606175,58304000000,35.92359827479975,1.219767351081271,1.219767351081271,1.286772477510988,8.18468509553679,0.07142947936036825,0,26.321945207638663,29.506149150989415,-30.592190194213675,6.220249381249077,0.5766983315089709,7525000000.0,226000000.0,3.6543902310485303,8.085760436961912,32.4012512247281,0.4944436786212254,5.763480590983953,1,0,1,AXP,2007-06-30,1057000000,8199000000,2640000000,0.7866222129610335,1.4152797798453676,-2.374772742557707,0.26909632389447047,-19.279979047432438,0.061017176197422085,3.9383506406660773,12.63488481429243,0.040197944423296536,1.518241347053321,American Express Company,2007,1,HOLD
69502000000,10898000000,140927000000,8410000000,1008000000,1417000000,1560000000,48640000000,24478000000,0,2007,6.37750045879978,0.493177318753681,1.4057539682539681,61092000000,39.16153846153846,1.9870904485660592,1.9870904485660592,1.2987537127975486,6.923114135346339,0.7887948254706734,0,25.5723267520648,21.474728619790675,-22.045527466008018,65.82639628050151,0.20213609584726466,2788000000.0,-61000000.0,1.9214309778868328,9.29165302782324,34.91530064828299,-0.3745622356617062,6.050510284398613,1,0,1,AXP,2007-09-30,1067000000,7953000000,3610000000,0.7571295777246375,1.3218283582089552,-5.314956604117748,-0.18935281586501174,-12.102615260843008,0.0564334726489601,-2.394790032731786,12.93145531290145,0.0519409513395298,1.5476190476190477,American Express Company,2007,1,HOLD
73046000000,11029000000,149743000000,8878000000,1036000000,1129000000,1295000000,12567000000,48095000000,0,2007,6.623084595158219,0.4878091129468489,1.0897683397683398,64168000000,49.55057915057915,0.26129535294729184,0.26129535294729184,1.1066732166024202,11.489162965608053,0.07011376869247579,0,20.061470051063313,30.185852543617784,76.43019728056521,36.67391342412185,0.24558413635843923,3076000000.0,28000000.0,2.2232362683025926,14.409255358092572,30.990199631244053,0.04344804051117457,6.391983138970171,1,1,1,AXP,2007-12-31,831000000,8400000000,-1043000000,0.5549508157309524,1.007136485280999,-22.758911895946433,-0.09878733800720141,-24.793887791946865,0.05609611133742479,-18.658103143272477,13.577205549007163,-0.014278673712455165,1.25,American Express Company,2007,1,HOLD
74528000000,11511000000,135288000000,19489000000,971000000,1461000000,1634000000,60576000000,32989000000,0,2008,6.474502649639475,0.5508840399739814,1.5046343975283214,55039000000,33.68359853121175,1.8362484464518476,1.8362484464518476,0.8758366181959305,4.94619049499217,0.6248083101075783,0,15.643666067541929,17.21167924663969,-21.265872308108325,51.575665306339104,-0.14858194551874426,-9129000000.0,-65000000.0,2.126647864160927,6.283867710215787,32.76649473914848,-0.3941660818771835,6.491695901199158,0,0,1,AXP,2008-03-31,991000000,8211000000,4393000000,0.7325113831234108,1.2735503666941734,-12.430585730503962,-0.06065629052397936,-27.00419321773507,0.060692744367571404,4.670340808389373,11.752931978107897,0.058944289394589955,1.682801235839341,American Express Company,2008,1,HOLD
74554000000,12269000000,137330000000,20091000000,903000000,774000000,960000000,62757000000,32365000000,0,2008,6.076615861113376,0.5428821087890483,0.8571428571428571,54463000000,56.73229166666667,1.9390390854317936,1.9390390854317936,-0.09874850183913964,20.808693391866917,0.7192717343505226,0,-1.599071666629992,57.92485828588092,-36.36904761904762,58.967944478340016,-0.39788678852609927,-576000000.0,-68000000.0,1.1880239756718485,28.993378487403707,34.080143013499196,-0.249304843007355,6.39140103530369,0,0,0,AXP,2008-06-30,653000000,8358000000,3209000000,0.4754969780819923,0.6686016378148647,-39.5520530380005,-0.3302601351759097,-52.75834168365525,0.06086070050243938,-0.256445323651866,11.193251283723205,0.04304262682082786,1.06312292358804,American Express Company,2008,1,HOLD
71699000000,12519000000,127218000000,15556000000,884000000,1078000000,1257000000,56263000000,25768000000,0,2008,5.72721463375669,0.5635916301152353,1.2194570135746607,56143000000,44.6642800318218,2.1834445824278172,2.1834445824278172,-0.6502858250430901,5.502741570283334,0.19635413386175804,1,-10.196562575637525,14.051392734960388,-13.252458032233017,9.881489491505157,-0.3494012273566858,1680000000.0,-19000000.0,0.6484678877544585,12.425855705629672,8.72527172494111,0.048485561169413494,6.0927777148365125,0,0,0,AXP,2008-09-30,815000000,8048000000,540000000,0.640632614881542,0.9600085492412548,-15.386661183307337,-0.15899692593098746,-27.372677149850023,0.06326148815419201,12.099229738536632,10.161993769470405,0.007531485794780959,1.4219457013574661,American Express Company,2008,1,HOLD
69034000000,11841000000,126074000000,20547000000,937000000,268000000,442000000,39878000000,40595000000,0,2008,5.8300819187568615,0.5475673017434205,0.28601921024546423,48487000000,109.69909502262443,0.9823377263209755,0.9823377263209755,-0.7930026764013576,60.14851587204528,0.7210423733736837,1,-11.973313416245347,121.38811877306233,-73.75412738580151,275.94917599592037,0.10286728500017173,-7656000000.0,53000000.0,0.31367054020106266,71.63767883765334,9.83623826163087,0.4522685123568575,5.877970804542309,1,1,0,AXP,2008-12-31,240000000,7443000000,-453000000,0.19036438916826626,0.24853168469860898,-65.69707012367788,-0.5281014291580668,-75.3229390126536,0.05903675619080857,5.242154550955336,10.647242631534498,-0.006561983949937712,0.47171824973319104,American Express Company,2008,1,HOLD
66404000000,15780000000,121183000000,7250000000,555000000,544000000,736000000,53138000000,34955000000,0,2009,4.208111533586819,0.5479646485068037,0.9801801801801802,59154000000,80.37228260869566,1.5201830925475612,1.5201830925475612,-2.266391116052656,46.688684077483906,-0.31606535390428636,1,-35.00486815275081,138.6095491971306,-34.85592368549247,-17.212559363359258,-1.6219703851700427,10667000000.0,-382000000.0,-1.3905544978567255,51.63487457247608,-1.083045385965098,-1.7248376701702144,5.255136028700123,0,0,0,AXP,2009-03-31,437000000,6481000000,1100000000,0.3606116369457762,0.496446996982381,-50.77050742772939,-0.4758806351951534,-61.01866012013043,0.053481098833994864,-11.882220203952054,7.679531051964512,0.01656526715258117,1.3261261261261261,American Express Company,2009,1,HOLD
61682000000,13420000000,117035000000,6717000000,547000000,418000000,794000000,50256000000,36580000000,0,2009,4.596274217585693,0.5270389199812022,0.7641681901279708,54965000000,69.22544080604534,1.3738655002733735,1.3738655002733735,-1.4803416435276828,12.493149139378673,-0.5651735851584201,1,-24.36128393438466,22.021231246540808,-10.847044485070068,-29.147096074784116,0.3881626839988739,-4189000000.0,-8000000.0,-1.5790901453668225,33.30184253124559,-2.03429920578162,2.0101330691689165,4.878155889976457,1,1,0,AXP,2009-06-30,337000000,6639000000,1722000000,0.28794804972871363,0.4174322920827674,-39.442717198707136,-0.4986741632323199,-37.56636710507818,0.05672662024180801,-6.792692536402322,8.720938897168406,0.027917382704840957,1.4515539305301646,American Express Company,2009,1,HOLD
60798000000,13943000000,120445000000,8060000000,543000000,918000000,1127000000,53443000000,40591000000,0,2009,4.36046761815965,0.5047781144920919,1.6906077348066297,52738000000,46.79503105590062,1.316621911261117,1.316621911261117,-1.3667470155970403,2.130751024078826,-0.8668226711667002,1,-23.86407884107079,4.770593016524027,38.63610738117445,-39.699778878878725,-0.2358065994260432,-2227000000.0,-4000000.0,-2.0170328406401303,7.63349259436216,-4.955825530036151,-0.6239692834249171,4.388284456444054,0,1,0,AXP,2009-09-30,640000000,6559000000,2279000000,0.531362862717423,0.9211811455559866,-17.056539056214593,-0.22576671500721457,-4.04448519921573,0.05445639088380589,-13.91857436063596,8.638384852614214,0.0374847856837396,2.0755064456721914,American Express Company,2009,1,HOLD
54682000000,14406000000,125145000000,16599000000,562000000,961000000,1254000000,28503000000,44980000000,0,2009,3.795779536304318,0.4369491389987614,1.709964412811388,38083000000,30.369218500797448,0.6336816362827924,0.6336816362827924,-2.0343023824525437,-79.32987652182699,-0.3486560900381831,1,-34.89320408873971,-72.31588966660657,497.84949806129504,-35.49248702317078,-0.5646880818553317,-14655000000.0,19000000.0,-2.8273050588539013,-19.181360649781706,-11.71611327946368,-0.3288814824292885,4.250840457349887,0,1,0,AXP,2009-12-31,716000000,6840000000,511000000,0.5721363218666348,1.043234715145901,200.54797767922548,0.01718550613568237,319.75924172848124,0.05465659834591873,-7.419374178914984,8.687005414410661,0.009344939833949014,2.2313167259786475,American Express Company,2009,1,HOLD
74224000000,13425000000,143314000000,21098000000,598000000,1252000000,1473000000,57022000000,39246000000,0,2010,5.5287895716946,0.5179117183247973,2.0936454849498327,53126000000,36.06653088934148,1.452937879019518,1.452937879019518,1.320678038107781,-44.30575171935418,-0.06724521352804325,0,31.384102525963463,-55.12566059006099,113.5980228211686,-4.423494371020276,1.733010035390282,15043000000.0,36000000.0,-0.945713077944875,2.382932358129729,-0.4177733250624427,2.2976981172456137,4.561678908719522,1,0,1,AXP,2010-03-31,885000000,7158000000,923000000,0.6175251545557308,1.0713185546897284,71.24382335132067,-0.11498622856768004,115.79716690838393,0.04994627182271097,-6.609488376923567,10.675158286778398,0.012435330890278077,2.463210702341137,American Express Company,2010,1,HOLD
71954000000,14513000000,143763000000,20687000000,610000000,1595000000,1815000000,57733000000,40464000000,0,2010,4.957899813959898,0.5005043022196254,2.6147540983606556,51267000000,28.24628099173554,1.4267744167655199,1.4267744167655199,0.3616255963742052,-40.9791598143098,0.05290891649214635,1,7.86779855280606,-59.196675871121585,242.16997411561687,3.851098705194822,-0.5708897577347019,-1859000000.0,12000000.0,-1.1187160471534776,-28.48601067493113,-7.058062907702157,-2.303899793124984,4.760822973986272,0,1,1,AXP,2010-06-30,1017000000,7415000000,3198000000,0.7074142860123954,1.3834757768859796,145.67427585596647,0.2319173079304031,231.42519233075228,0.05157794425547603,-9.076296039469245,9.905808585406188,0.044445062123023044,2.9754098360655736,American Express Company,2010,1,HOLD
70747000000,15920000000,146056000000,21341000000,610000000,1640000000,1888000000,59373000000,40794000000,0,2010,4.443907035175879,0.4843827025250589,2.6885245901639343,49406000000,26.16843220338983,1.455434622738638,1.455434622738638,0.08343941701622981,-20.626598852510792,0.13881271147752106,1,1.9135428656490205,-44.078609175129245,59.027108111003955,10.543095955661276,-0.5139927787840186,-1861000000.0,0.0,-1.2833075985808104,-18.495847828431966,-11.344675822221017,0.05689697895068324,4.976865473610125,0,0,1,AXP,2010-09-30,1093000000,7583000000,2514000000,0.7483431012762228,1.419225310671882,40.83466380189789,0.10771048639468084,54.06582272320573,0.05191844224133209,-4.660515692068257,9.174371859296482,0.0355350756922555,3.095081967213115,American Express Company,2010,1,HOLD
69830000000,16230000000,146689000000,16356000000,605000000,1477000000,1705000000,21712000000,50005000000,0,2010,4.30252618607517,0.4760411482796938,2.4413223140495868,53474000000,31.363049853372434,0.4341965803419658,0.4341965803419658,0.5067466497708519,0.9938313525749862,-0.1994850559408266,1,13.350265602207113,3.272495644064377,42.770358012056995,-31.480327741705715,-0.14138084910070958,4068000000.0,-5000000.0,-1.5275557326816918,-78.336045169252,-13.392718532377824,0.37261192968330903,4.568111011736982,0,1,1,AXP,2010-12-31,1062000000,7747000000,1766000000,0.7239806665803161,1.2871833604462004,26.53988899328723,0.5336162774120499,23.383869589326522,0.05281241265534566,-3.3741318457129688,9.038139248305606,0.025289989975655163,2.8181818181818183,American Express Company,2010,1,HOLD
64105000000,17482000000,143979000000,22027000000,593000000,1732000000,1959000000,62813000000,45249000000,0,2011,3.666914540670404,0.44523854173178035,2.920741989881956,42078000000,21.479326186830015,1.3881632743265044,1.3881632743265044,-1.861875031024196,-14.587204702511464,-0.06477460469301355,1,-33.6759973748381,-40.44526696306777,39.5050886541062,-4.45818129104909,-0.635611645404766,-11396000000.0,-12000000.0,-0.5411969929164151,-58.89295642186564,-17.26331325856385,-0.4942307963040564,4.137782587307151,0,0,0,AXP,2011-03-31,1177000000,7624000000,496000000,0.8174803269921307,1.592165418510302,32.38008540401154,0.4568686900463545,48.61736609905161,0.05295216663541211,6.018256624580198,8.235842580940396,0.00773730598237267,3.3035413153457,American Express Company,2011,1,HOLD
70330000000,18205000000,147796000000,22614000000,577000000,1765000000,2043000000,65997000000,52157000000,0,2011,3.8632243889041473,0.4758586159300658,3.0589254766031195,47716000000,23.355849241311795,1.2653526851621066,1.2653526851621066,-1.0946754250557507,-4.890431750423744,-0.16142173160341322,0,-22.079418022395014,-17.31354209729279,16.987118540934354,-11.313752875479388,0.19630984823374353,5638000000.0,-16000000.0,-0.7330498286815454,-45.86959156473355,-14.013675817333338,0.8319214936385095,3.944221705216574,1,1,0,AXP,2011-06-30,1331000000,8195000000,3335000000,0.9005656445370646,1.4951714011407917,27.303853250326448,0.612617594808351,8.073551132656931,0.05544805001488538,7.503412195414261,8.118429003021149,0.04741930897198919,3.5407279029462737,American Express Company,2011,1,HOLD
70471000000,18100000000,148693000000,24550000000,575000000,1711000000,1939000000,67438000000,52431000000,0,2011,3.893425414364641,0.47393623102634286,2.9756521739130433,45921000000,23.682826199071688,1.2862237988975989,1.2862237988975989,-0.5504816208112384,-2.485606004318143,-0.16921082384103925,0,-12.387334308613674,-9.498490337514987,10.679745493107106,-11.626137045073271,0.030201025460493636,-1795000000.0,-2000000.0,-0.4670422037950086,-23.112204856828935,-12.071540022891202,-0.1661088227732499,3.8078547813130643,1,0,0,AXP,2011-09-30,1235000000,8146000000,2272000000,0.8305703698223856,1.4488376556660758,10.987910278845714,0.2992075071049627,2.0865147183835697,0.054784018077515415,5.519379458388385,8.215082872928177,0.03224021228590484,3.3721739130434782,American Express Company,2011,1,HOLD
63907000000,18794000000,153337000000,24893000000,575000000,1748000000,1933000000,30928000000,59682000000,0,2011,3.400393742683835,0.41677481625439394,3.04,39014000000,20.183135023279874,0.5182131966086927,0.5182131966086927,-0.9021324433913347,-11.17991483009256,0.0840166162667269,1,-20.96750616674976,-35.646771861667006,24.522681110358846,19.349902802218487,-0.49303167168080586,-6907000000.0,0.0,-0.39538579362048276,-10.186083477517574,-16.44902599848973,-0.5232326971412995,3.719014515317541,0,1,0,AXP,2011-12-31,1192000000,8317000000,3183000000,0.7773727150002935,1.5852287154931624,7.374789256759007,0.2052363931336587,23.154848346054212,0.05424000730417316,2.703142267224168,8.15882728530382,0.04980675043422473,3.3617391304347826,American Express Company,2011,1,HOLD
65330000000,19907000000,151784000000,27082000000,574000000,1773000000,2027000000,70992000000,58082000000,0,2012,3.281760184859597,0.43041427291414114,3.0888501742160277,38248000000,18.869264923532313,1.2222719603319445,1.2222719603319445,-0.3851543558108066,-2.610061263297702,-0.16589131399455992,0,-10.50349964633729,-12.151504384239264,5.755667050236979,-11.950418013691177,-0.1186335578242379,-766000000.0,-1000000.0,-2.2470293868350026,-17.197265965809166,-7.953658150984955,0.37439811385656796,3.525193113969358,0,0,0,AXP,2012-03-31,1256000000,8161000000,3166000000,0.8274916987297739,1.5600619449300186,1.2246620997571123,0.20996654417404315,-2.016340337948097,0.053767195488325516,1.5391794230537714,7.624654644095042,0.04846165620694933,3.5313588850174216,American Express Company,2012,1,HOLD
59506000000,19267000000,148128000000,22072000000,550000000,1879000000,2132000000,65991000000,51282000000,0,2012,3.088493278662999,0.4017201339382156,3.4163636363636365,37434000000,17.558161350844276,1.2868257868257869,1.2868257868257869,-0.7747311102411483,-5.797687890467518,0.021473101663680216,1,-20.054002363060007,-24.823280158070958,11.68508884882824,1.6970052630764565,-0.19326690619659814,-814000000.0,-24000000.0,-1.869406535296899,-10.688119640891262,-12.411536118433276,-0.07463334837236024,3.2568824020688107,0,0,0,AXP,2012-06-30,1339000000,8515000000,3080000000,0.9039479369194211,1.789001307554619,0.3755742185896027,0.19653365090702568,19.65192125729798,0.05748406783322532,3.6719376385524027,7.688171484922406,0.05175948643834235,3.8763636363636365,American Express Company,2012,1,HOLD
60298000000,19478000000,152873000000,25143000000,558000000,1870000000,2114000000,70325000000,54315000000,0,2012,3.0956977102371908,0.3944319794862402,3.3512544802867383,35155000000,16.62961210974456,1.294762036269907,1.294762036269907,-0.7977277041274502,-7.053214089327128,0.008538237372308188,0,-20.489096855028098,-29.781978003974874,12.622520523955272,0.6638220642182224,0.007204431574191705,-2279000000.0,8000000.0,-1.3482093249386886,-9.53882009364527,-10.79103649957136,0.20047133777078985,3.155317057919929,1,0,0,AXP,2012-09-30,1250000000,8420000000,3603000000,0.8176721854088034,1.7580475330926593,-1.5529309595212815,0.06932908413258054,21.34192717985577,0.055078398409136996,0.5373470985736262,7.848495738782216,0.059753225645958405,3.7885304659498207,American Express Company,2012,1,HOLD
62287000000,18886000000,153140000000,22250000000,544000000,929000000,1169000000,27786000000,59803000000,0,2012,3.2980514666949063,0.4067324017239128,1.7077205882352942,40037000000,34.24893071000855,0.46462552045883987,0.46462552045883987,-0.10234227598892875,14.065795686728677,-0.053587676149852825,0,-3.0097183953806783,69.69083678281267,-43.8249806501548,-10.340855173226583,0.20235375645771558,4882000000.0,-14000000.0,-1.0044747193802634,2.885880856636117,-4.5772014183007474,0.19514932488352388,3.1607474851983652,1,1,0,AXP,2012-12-31,637000000,8685000000,-3820000000,0.41595925297113756,0.8583519150456433,-46.491657740909965,-0.30802141360917856,-45.85311843921453,0.056712811806190415,4.5590047363931685,8.108651911468813,-0.061329009263570246,2.1488970588235294,American Express Company,2012,1,HOLD
59725000000,19290000000,156855000000,27964000000,519000000,1909000000,2154000000,31107000000,63122000000,0,2013,3.096163815448419,0.3807656753052182,3.678227360308285,31761000000,14.745125348189415,0.49280757897405025,0.49280757897405025,-0.1855963694111784,-4.124139575342898,-0.7294643813578943,1,-5.65539097790958,-21.856387050878624,19.080795533951257,-59.68102067561023,-0.20188765124648755,-8276000000.0,-25000000.0,-0.570750725221985,-6.7342008386406,-17.57392435303242,-0.40424140770420314,3.163304330793505,0,0,0,AXP,2013-03-31,1280000000,8400000000,7343000000,0.816040291989417,1.8119977219515284,-1.383869682068739,-0.0014400350027137243,16.14908804360402,0.05355264416180549,-0.3990376001043461,8.131415241057542,0.12294683968187527,4.1502890173410405,American Express Company,2013,1,HOLD
55636000000,19034000000,151933000000,23129000000,492000000,1995000000,2247000000,26333000000,61914000000,0,2013,2.922979930650415,0.3661877274851415,4.054878048780488,32507000000,14.466844681797953,0.42531576057111475,0.42531576057111475,-0.16551334801258388,-3.091316669046323,-0.8615100262546721,1,-5.359032158367983,-17.606152530872365,18.68988434429315,-66.94845837522101,-0.17318388479800362,746000000.0,-27000000.0,-0.9402444582537322,-8.889004559513841,-16.148784535441195,0.028703766448483936,3.1057317375979134,0,1,0,AXP,2013-06-30,1405000000,8737000000,2411000000,0.9247497252078218,2.0038167938931295,2.3012153066349628,0.02418408067075728,12.00756452392655,0.057505611025912735,0.037476806182046296,7.982189765682463,0.043335250557193186,4.567073170731708,American Express Company,2013,1,HOLD
55776000000,19216000000,150103000000,22286000000,484000000,2004000000,2270000000,25715000000,61183000000,0,2013,2.9025811823480434,0.37158484507304984,4.140495867768595,33490000000,14.753303964757709,0.4202964875864211,0.4202964875864211,-0.19311652788914735,-1.8763081449868508,-0.874465548683486,0,-6.2382230425964575,-11.282933916945536,23.550625359084275,-67.5387078233111,-0.02039874830237176,983000000.0,-8000000.0,-0.9908442320165975,-8.929522234313978,-13.235952502225079,0.15278513649563186,2.9739083094822925,0,1,0,AXP,2013-09-30,1366000000,8785000000,-2186000000,0.910041771317029,2.004213782803499,11.296652565238553,0.07947140149464338,14.002252218846301,0.05852647848477379,6.26031289076987,7.811355120732722,-0.039192484222604705,4.690082644628099,American Express Company,2013,1,HOLD
60351000000,19496000000,153375000000,19343000000,463000000,1980000000,2237000000,24892000000,63849000000,0,2013,3.0955580631924495,0.3934865525672372,4.27645788336933,41008000000,18.331694233348234,0.38985731961346304,0.38985731961346304,-0.20249340350245681,-15.917236476660317,-0.07476820084537683,0,-6.139789070829227,-46.47513410399359,150.4190622769554,-16.092142500381744,0.19297688084440612,7518000000.0,-21000000.0,-0.30483567949138557,-1.8514407899316403,-10.393713927887294,0.21337562914677788,2.973706392063636,1,1,0,AXP,2013-12-31,1308000000,9006000000,-27000000,0.8528117359413202,1.8598068806592607,105.02290304875004,0.07543902094102672,116.67183914424709,0.05871882640586797,3.5371453747221837,7.8669983586376695,-0.0004473828105582343,4.831533477321814,American Express Company,2013,1,HOLD
56916000000,19977000000,151497000000,20740000000,439000000,2208000000,2457000000,23874000000,61179000000,0,2014,2.849076437903589,0.3756906077348066,5.029612756264237,36176000000,14.723646723646723,0.39023194233315356,0.39023194233315356,-0.24708737754482968,-0.02147862454269145,-0.1025756366408967,1,-7.980436187257878,-0.14566593389678806,36.74012679419272,-20.814541215953586,-0.24648162528886042,-4832000000.0,-24000000.0,-0.4326837469560081,-4.14561819988559,-8.067775102284159,-0.43945850613326654,2.9490718944813605,0,0,0,AXP,2014-03-31,1432000000,8612000000,3059000000,0.9452332389420252,2.153642074050954,15.831687261133865,0.11774154021225125,18.85456852183418,0.056846010152016214,6.149772885648841,7.583571106772789,0.05374587110829995,5.596810933940774,American Express Company,2014,1,HOLD
58272000000,20213000000,152384000000,18430000000,443000000,2312000000,2578000000,22183000000,60935000000,0,2014,2.8828971454014742,0.38240235195296096,5.218961625282167,39842000000,15.454615981380915,0.36404365307294656,0.36404365307294656,-0.04008278524894093,0.9877712995829615,-0.06127210749816819,0,-1.3712986814802264,6.82782819135237,28.708226548312087,-14.40626310576686,0.03382070749788513,3666000000.0,4000000.0,-0.20559613326152482,-2.1035453694633617,-9.296007307530074,0.28030233278674554,2.942510548832504,1,1,0,AXP,2014-06-30,1529000000,9074000000,1280000000,1.0033861822763546,2.2093393642097214,8.503539382059344,0.09943824535693346,10.256554937704209,0.05954693406131877,3.5497806196445714,7.538910602087765,0.021965952773201538,5.81941309255079,American Express Company,2014,1,HOLD
